PosScore,NegScore,SynsetTerms
0.00,0.00,teton_sioux teton_dakota teton lakota
0.00,0.00,tetra
0.00,0.00,tetrabasic_acid
0.00,0.00,tetrabromo-phenolsulfonephthalein bromphenol_blue bromophenol_blue
0.00,0.00,tetracaine
0.00,0.00,tetrachloride
0.00,0.00,tetrachloroethylene tetrachlorethylene ethylene_tetrachloride carbon_dichloride
0.00,0.00,tetrachloromethane perchloromethane carbon_tetrachloride carbon_tet
0.00,0.00,tetrachoric_correlation_coefficient tetrachoric_correlation
0.00,0.00,tetraclinis genus_tetraclinis
0.00,0.00,tetraclinis_articulata sandarac_tree sandarac callitris_quadrivalvis
0.00,0.00,tetracycline achromycin
0.00,0.00,tetrad quaternity quaternion quaternary quatern quartet quadruplet little_joe iv foursome four 4
0.00,0.00,tetradecanoic_acid myristic_acid
0.00,0.00,tetraethyl_lead lead_tetraethyl
0.00,0.00,tetrafluoroethylene
0.00,0.00,tetragon quadrilateral quadrangle
0.00,0.00,tetragonal
0.00,0.00,tetragonia genus_tetragonia
0.00,0.00,tetragonia_tetragonioides tetragonia_expansa new_zealand_spinach
0.00,0.00,tetragoniaceae family_tetragoniaceae family_aizoaceae carpetweed_family aizoaceae
0.00,0.00,tetragonurus genus_tetragonurus
0.00,0.00,tetragram
0.00,0.00,tetragrammaton
0.00,0.00,tetrahalide
0.00,0.00,tetrahedron
0.00,0.00,tetrahymena
0.00,0.00,tetralogy
0.50,0.13,tetralogy_of_fallot fallot's_tetralogy fallot's_syndrome
0.00,0.00,tetramerous
0.00,0.00,tetrameter
0.00,0.00,tetramethyldiarsine cacodyl
0.00,0.00,tetrametric
0.00,0.00,tetraneuris genus_tetraneuris
0.00,0.00,tetraneuris_acaulis stemless_hymenoxys hymenoxys_acaulis
0.00,0.00,tetraneuris_grandiflora old_man_of_the_mountain hymenoxys_grandiflora alpine_sunflower
0.00,0.00,tetranychid spider_mite
0.00,0.00,tetranychidae family_tetranychidae
0.00,0.00,tetrao genus_tetrao
0.00,0.00,tetrao_urogallus horse_of_the_wood capercailzie capercaillie
0.00,0.00,tetraodontidae family_tetraodontidae
0.00,0.00,tetraonidae family_tetraonidae
0.00,0.00,tetrapod
0.00,0.00,tetrapturus genus_tetrapturus
0.25,0.00,tetrasaccharide
0.00,0.00,tetraskelion tetraskele
0.00,0.00,tetrasodium_pyrophosphate sodium_pyrophosphate
0.00,0.00,tetrasporangium
0.00,0.00,tetraspore
0.00,0.00,tetravalent
0.00,0.00,tetrazzini
0.00,0.00,tetri
0.00,0.00,tetrode
0.00,0.38,tetrodotoxin
0.00,0.00,tetrose
0.00,0.00,tetroxide
0.00,0.00,tetryl nitramine
0.00,0.00,tetterwort sanguinaria_canadensis redroot puccoon bloodroot
0.00,0.00,tettigoniid long-horned_grasshopper
0.00,0.00,tettigoniidae family_tettigoniidae
0.00,0.00,teucrium genus_teucrium
0.00,0.00,teucrium_marum marum cat_thyme
0.00,0.00,teutoburger_wald battle_of_teutoburger_wald
0.00,0.00,teuton
0.00,0.00,teutonic germanic
0.00,0.00,teutonic_deity
0.00,0.00,teutonist
0.00,0.00,tevet tebet
0.00,0.00,tewkesbury battle_of_tewkesbury
0.00,0.00,texan
0.00,0.00,texarkana
0.00,0.00,texas_armadillo peba nine-banded_armadillo dasypus_novemcinctus
0.00,0.00,texas_bluebonnet lupinus_texensis
0.00,0.00,texas_bluebonnet lupinus_subcarnosus buffalo_clover bluebonnet
0.00,0.00,texas_chachalaca ortilis_vetula_macalli
0.13,0.00,texas_fever
0.00,0.00,texas_horned_lizard phrynosoma_cornutum
0.00,0.00,texas_independence_day march_2
0.00,0.00,texas_leaguer
0.00,0.00,texas_longhorn longhorn
0.00,0.00,texas_millet panicum_texanum goose_grass
0.00,0.00,texas_purple_spike hexalectris_warnockii
0.00,0.00,texas_ranger ranger
0.00,0.00,texas_snowbells texas_snowbell styrax_texana
0.00,0.00,texas_star sabbatia_campestris prairia_sabbatia
0.00,0.00,texas_star lindheimera_texana
0.00,0.00,texas_storksbill erodium_texanum
0.00,0.00,texas_toad bufo_speciosus
0.00,0.00,texas_tortoise
0.00,0.00,text
0.00,0.00,text_editor copyreader copy_editor
0.00,0.00,text_editor
0.00,0.00,text_file document
0.00,0.00,textbook casebook
0.00,0.00,textbook text_edition text schoolbook school_text
0.00,0.00,textile
0.00,0.00,textile material fabric cloth
0.00,0.00,textile_machine
0.00,0.00,textile_mill
0.00,0.00,textile_screw_pine pandanus_tectorius lauhala
0.00,0.00,text-matching
0.00,0.00,textual
0.00,0.00,textual_criticism
0.00,0.00,textual_matter text
0.16,0.07,texture
0.00,0.00,texture grain1
0.13,0.00,textured rough-textured coarse-textured
0.00,0.00,thaddaeus st._jude saint_jude jude judas
0.00,0.00,thaddeus_kosciusko tadeusz_andrzej_bonawentura_kosciuszko kosciuszko kosciusko
0.00,0.00,thai tai siamese
0.00,0.00,thai siamese central_thai
0.00,0.00,thai_monetary_unit
0.00,0.00,thailand siam kingdom_of_thailand
0.00,0.00,thalamocortical
0.00,0.00,thalamostriate_vein
0.00,0.00,thalamus
0.00,0.50,thalarctos genus_thalarctos
0.00,0.00,thalassemia thalassaemia mediterranean_anemia mediterranean_anaemia
0.00,0.00,thalassemia_major thalassaemia_major cooley's_anemia cooley's_anaemia
0.00,0.00,thalassic
0.00,0.00,thalassoma genus_thalassoma
0.00,0.00,thalassoma_bifasciatum bluehead
0.00,0.00,thales_of_miletus thales
0.07,0.00,thalia
0.00,0.00,thaliacea class_thaliacea
0.00,0.00,thalictrum genus_thalictrum
0.00,0.00,thalidomide
0.00,0.00,thalidone hygroton chlorthalidone
0.00,0.00,thalloid
0.00,0.00,thallophyta
0.00,0.13,thallophyte
0.00,0.00,thallophytic
0.00,0.50,thallus
0.00,0.00,thalmencephalon interbrain diencephalon betweenbrain
0.00,0.00,thalweg
0.00,0.00,thames_river thames river_thames
0.00,0.00,thammuz tammuz
0.00,0.00,thamnophilus genus_thamnophilus
0.00,0.00,thamnophis genus_thamnophis
0.00,0.00,thamnophis_sauritus ribbon_snake
0.00,0.00,thamnophis_sirtalis common_garter_snake
0.00,0.00,thanatology
0.00,0.25,thanatophobia
0.00,0.00,thanatopsis
0.00,0.00,thanatos
0.00,0.00,thanatos death_wish death_instinct
0.07,0.19,thane
0.00,0.25,thaneship
0.00,0.00,thank give_thanks
0.00,0.00,thank_offering
0.00,0.00,thank_you
0.50,0.25,thankful grateful
0.00,0.00,thankfully gratefully
0.00,0.00,thankfully
0.13,0.50,thankfulness gratefulness appreciativeness
0.07,0.07,thanks
0.00,0.00,thanksgiving grace blessing
0.00,0.00,thanksgiving_day thanksgiving
0.00,0.00,thar_desert great_indian_desert
0.00,0.38,that_much
0.00,0.00,thatch
0.00,0.00,thatch teach edward_thatch edward_teach blackbeard
0.00,0.00,thatched_roof thatch
0.00,0.00,thatcher margaret_thatcher margaret_hilda_thatcher iron_lady baroness_thatcher_of_kesteven
0.00,0.00,thatcher
0.00,0.00,thatcherism
0.00,0.00,thatcherite
0.00,0.00,thaumatolatry miracle-worship
0.00,0.00,thaumaturgy magic
0.13,0.00,thaw
0.00,0.44,thawed
0.00,0.00,thawing thaw melting melt
0.00,0.00,thb bachelor_of_theology
0.00,0.00,thc tetrahydrocannabinol
0.00,0.00,thd doctor_of_theology
0.00,0.00,the_absurd absurd
0.00,0.00,the_admirable_crichton james_crichton crichton
0.00,0.00,the_alps alps
0.00,0.00,the_boot iron_heel iron_boot boot
0.00,0.00,the_city city_of_london
0.13,0.00,the_city
0.00,0.63,the_devil
0.00,0.00,the_flood noah_and_the_flood noah's_flood noachian_deluge
0.00,0.00,the_gambia republic_of_the_gambia gambia
0.00,0.00,the_great_charter magna_charta magna_carta
0.00,0.00,the_great_compromiser henry_clay clay
0.00,0.00,the_great_unwashed people multitude masses mass hoi_polloi
0.00,0.00,the_hague den_haag 's_gravenhage
0.00,0.00,the_halt
0.00,0.00,the_hill capitol_hill
0.00,0.00,the_holy_see state_of_the_vatican_city holy_see
0.38,0.25,the_hots
0.00,0.00,the_irish_famine the_great_starvation the_great_hunger the_great_calamity
0.38,0.00,the_least_bit in_the_least at_all
0.13,0.00,the_likes_of the_like like
0.00,0.00,the_nazarene saviour savior redeemer jesus_of_nazareth jesus_christ jesus good_shepherd deliverer christ
0.00,0.00,the_netherlands netherlands nederland kingdom_of_the_netherlands holland
0.00,0.00,the_pamirs pamir_mountains
0.00,0.38,the_pits snake_pit inferno hellhole hell_on_earth hell
0.25,0.00,the_right_way right properly in_good_order decently decent
0.00,0.00,the_skinny poop low-down dope
0.00,0.00,the_star-spangled_banner
0.13,0.38,the_tempter satan prince_of_darkness old_nick lucifer devil beelzebub
0.00,0.00,the_three_estates estate_of_the_realm estate
0.00,0.13,the_trots the_shits
0.00,0.00,the_venerable_bede st._bede st._beda st._baeda saint_bede saint_beda saint_baeda bede beda baeda
0.00,0.00,the_ways_of_the_world the_way_of_the_world
0.00,0.00,the_whole_way all_the_way
0.00,0.00,theaceae tea_family family_theaceae
0.00,0.00,theanthropism
0.00,0.00,theanthropism anthropomorphism
0.00,0.00,theater_company
0.13,0.00,theater_critic drama_critic
0.00,0.63,theater_in_the_round arena_theater
0.00,0.00,theater_light
0.00,0.00,theater_of_the_absurd
0.00,0.00,theater_prompter prompter
0.00,0.00,theatre theater house1
0.00,0.00,theatre theater dramaturgy dramatics dramatic_art
0.00,0.00,theatre_curtain theater_curtain
0.00,0.00,theatre_director theater_director director
0.00,0.00,theatre_of_operations theatre theater_of_operations theater field_of_operations field1
0.00,0.00,theatre_of_war theater_of_war
0.00,0.00,theatre_stage theater_stage
0.50,0.00,theatre_ticket theater_ticket
0.00,0.00,theatregoer theatergoer playgoer
0.13,0.00,theatrical
0.00,0.00,theatrical_agent actor's_agent
0.13,0.00,theatrical_performance theatrical representation histrionics
0.00,0.00,theatrical_poster show_card show_bill
0.00,0.00,theatrical_producer
0.00,0.00,theatrical_production staging
0.00,0.00,theatrical_role role persona part character
0.00,0.00,theatrical_season
0.13,0.50,theatricality staginess
0.13,0.00,theatrically stagily
0.13,0.00,theatrically
0.00,0.00,theban
0.00,0.00,thebe
0.00,0.00,thebes
0.00,0.00,theca sac
0.00,0.00,theca
0.00,0.00,thecodont_reptile thecodont
0.00,0.00,thecodontia order_thecodontia
0.00,0.00,theelin oestrone estronol estrone
0.00,0.00,theia thea
0.00,0.00,theism
0.00,0.00,theist
0.00,0.00,theistical theistic theist
0.00,0.00,thelarche
0.00,0.00,thelephoraceae family_thelephoraceae
0.00,0.00,thelonious_sphere_monk thelonious_monk monk
0.00,0.00,thelypteridaceae family_thelypteridaceae
0.00,0.00,thelypteris genus_thelypteris
0.00,0.00,thelypteris_dryopteris oak_fern gymnocarpium_dryopteris
0.00,0.00,thelypteris_hexagonoptera southern_beech_fern phegopteris_hexagonoptera dryopteris_hexagonoptera broad_beech_fern
0.00,0.00,thelypteris_palustris marsh_fern dryopteris_thelypteris
0.00,0.00,thelypteris_palustris_pubescens snuffbox_fern meadow_fern dryopteris_thelypteris_pubescens
0.00,0.00,thelypteris_phegopteris phegopteris_connectilis northern_beech_fern narrow_beech_fern long_beech_fern dryopteris_phegopteris
0.00,0.00,thelypteris_simulata parathelypteris_simulata massachusetts_fern
0.00,0.00,thematic
0.00,0.00,thematic_apperception_test tat
0.00,0.00,thematic_vowel stem_vowel
0.13,0.00,thematically
0.00,0.00,theme
0.00,0.00,theme motif
0.13,0.00,theme musical_theme melodic_theme idea
0.00,0.00,theme report paper composition
0.00,0.00,theme stem root_word root radical base6
0.00,0.00,theme_park
0.00,0.00,theme_song signature_tune signature
0.00,0.00,theme_song
0.00,0.00,themis
0.00,0.00,themistocles
0.10,0.00,then
0.00,0.00,then so and_then and_so
0.00,0.00,then_again on_the_other_hand but_then
0.00,0.00,thenar
0.00,0.00,thenar thenal
0.00,0.00,thenar palm
0.00,0.00,theobroma genus_theobroma
0.00,0.00,theobroma_cacao chocolate_tree cacao_tree cacao
0.00,0.00,theocracy
0.00,0.00,theocratic
0.13,0.00,theodicy
0.00,0.00,theodor_mommsen mommsen
0.00,0.00,theodor_schwann schwann
0.00,0.00,theodor_seuss_geisel geisel dr._seuss
0.00,0.00,theodore_francis_powys powys
0.00,0.00,theodore_herman_albert_dreiser theodore_dreiser dreiser
0.00,0.00,theodore_roosevelt roosevelt president_theodore_roosevelt president_roosevelt
0.00,0.00,theodore_roosevelt_memorial_national_park
0.00,0.00,theodosius_the_great theodosius_i theodosius flavius_theodosius
0.00,0.00,theogony
0.00,0.00,theological
0.00,0.00,theological_doctrine
0.00,0.00,theological_virtue supernatural_virtue
0.07,0.00,theologically
0.00,0.07,theologize theologise
0.00,0.00,theologizer theologist theologiser theologian
0.13,0.00,theology divinity
0.00,0.00,theology theological_system
0.00,0.00,theology
0.00,0.00,theophany
0.00,0.00,theophrastaceae family_theophrastaceae
0.00,0.00,theophrastus
0.00,0.25,theophrastus_philippus_aureolus_bombastus_von_hohenheim philippus_aureolus_paracelsus paracelsus
0.00,0.00,theophylline theobid slo-bid elixophyllin
0.38,0.00,theorem
0.00,0.00,theoretical theoretic
0.13,0.00,theoretical
0.00,0.00,theoretical_account model framework
0.07,0.00,theoretically
0.00,0.00,theorization theorisation
0.25,0.00,theorize theorise suppose speculate hypothesize hypothesise hypothecate conjecture
0.00,0.07,theorize
0.00,0.00,theorizer theorist theoriser theoretician idealogue
0.19,0.00,theory
0.00,0.63,theory possibility hypothesis
0.00,0.00,theory_of_electrolytic_dissociation theory_of_dissociation arrhenius_theory_of_dissociation
0.00,0.00,theory_of_games game_theory
0.00,0.00,theory_of_gravity theory_of_gravitation newton's_theory_of_gravitation gravitational_theory
0.00,0.00,theory_of_indicators ostwald's_theory_of_indicators
0.00,0.00,theory_of_inheritance
0.00,0.00,theory_of_organic_evolution theory_of_evolution evolutionism
0.00,0.00,theory_of_preformation preformation
0.00,0.00,theory_of_probability probability_theory
0.00,0.00,theory_of_punctuated_equilibrium punctuated_equilibrium
0.00,0.00,theory_of_relativity relativity_theory relativity einstein's_theory_of_relativity
0.00,0.13,theory-based
0.00,0.00,theosophical
0.13,0.00,theosophism
0.13,0.00,theosophist
0.38,0.00,theosophy
0.00,0.00,theoterrorism
0.00,0.00,therapeutic remedy cure curative
0.88,0.00,therapeutic sanative remedial healing curative alterative
0.00,0.00,therapeutic_abortion
0.00,0.00,therapeutic_cloning biomedical_cloning
0.13,0.38,therapeutic_rehabilitation physical_restoration physical_rehabilitation
0.00,0.00,therapeutical therapeutic
0.00,0.00,therapeutically
0.13,0.00,therapeutics
0.00,0.00,theraphosidae family_theraphosidae
0.00,0.00,therapist healer
0.00,0.00,therapsid protomammal
0.00,0.00,therapsida order_therapsida
0.00,0.00,therapy
0.13,0.00,theravada_buddhism theravada
0.00,0.00,there
0.00,0.00,there in_that_location at_that_place
0.00,0.00,there on_that_point in_that_respect
0.00,0.00,thereabouts thereabout
0.00,0.00,thereafter thenceforth
0.00,0.00,thereby
0.00,0.00,therefor
0.00,0.00,therefore consequently
0.00,0.00,therefrom thence
0.00,0.00,therein in_this in_that
0.00,0.00,thereinafter
0.00,0.00,theremin
0.07,0.00,thereness
0.00,0.00,thereof
0.00,0.00,thereof therefrom thence
0.00,0.00,thereon on_that on_it
0.00,0.25,theresa teresa mother_theresa mother_teresa agnes_gonxha_bojaxhiu
0.00,0.00,theretofore
0.00,0.00,therewith
0.00,0.25,therewithal
0.00,0.00,theridiid comb-footed_spider
0.00,0.00,theridiidae family_theridiidae
0.00,0.00,therm
0.00,0.00,thermal
0.00,0.00,thermal_barrier heat_barrier
0.00,0.00,thermal_equilibrium
0.00,0.50,thermal_pollution
0.00,0.00,thermal_printer
0.00,0.00,thermal_reactor
0.00,0.00,thermal_spring hot_spring
0.00,0.50,thermalgesia
0.00,0.00,thermally
0.00,0.00,thermic thermal caloric
0.00,0.13,thermic_fever sunstroke siriasis insolation
0.00,0.00,thermidor
0.00,0.00,thermion
0.00,0.00,thermionic
0.00,0.00,thermionic_current
0.00,0.00,thermionic_emission thermal_emission
0.00,0.00,thermionics
0.00,0.00,thermistor thermal_resistor
0.50,0.00,thermoacidophile
0.00,0.00,thermobia genus_thermobia
0.00,0.00,thermobia_domestica firebrat
0.00,0.00,thermocautery
0.00,0.00,thermochemistry
0.00,0.00,thermocoagulation
0.00,0.00,thermocouple_junction thermocouple
0.00,0.00,thermodynamical thermodynamic
0.38,0.00,thermodynamically
0.00,0.00,thermodynamics
0.00,0.00,thermoelectric_thermometer thermel electric_thermometer
0.00,0.25,thermoelectrical thermoelectric
0.00,0.00,thermoelectricity
0.00,0.00,thermogram
0.00,0.00,thermograph
0.00,0.00,thermography
0.00,0.00,thermogravimetry
0.00,0.00,thermohydrometer thermogravimeter
0.00,0.00,thermohydrometric thermogravimetric
0.00,0.13,thermojunction
0.00,0.00,thermolabile
0.00,0.00,thermometer
0.00,0.00,thermometric
0.00,0.00,thermometrograph thermograph
0.00,0.00,thermometry
0.00,0.00,thermonuclear
0.00,0.00,thermonuclear_bomb hydrogen_bomb h-bomb fusion_bomb
0.00,0.00,thermonuclear_reaction
0.00,0.00,thermonuclear_reactor fusion_reactor
0.00,0.00,thermonuclear_warhead nuke nuclear_warhead atomic_warhead
0.00,0.00,thermopile
0.00,0.00,thermoplastic
0.00,0.00,thermoplastic_resin thermoplastic
0.00,0.00,thermopsis genus_thermopsis
0.00,0.00,thermopsis_villosa carolina_lupine
0.00,0.00,thermopylae battle_of_thermopylae
0.00,0.00,thermoreceptor
0.00,0.13,thermos_flask thermos_bottle thermos
0.00,0.00,thermosetting thermoset
0.00,0.00,thermosetting_resin thermosetting_compositions
0.00,0.00,thermosphere
0.00,0.00,thermostat
0.00,0.00,thermostat thermoregulator
0.00,0.00,thermostatic
0.25,0.00,thermostatically
0.00,0.00,thermostatics thermodynamics_of_equilibrium
0.00,0.00,thermotherapy
0.00,0.00,thermotropism
0.00,0.00,theropod_dinosaur theropod bird-footed_dinosaur
0.00,0.00,theropoda suborder_theropoda
0.00,0.00,thesaurus synonym_finder
0.00,0.00,theseus
0.00,0.00,thesis
0.00,0.00,thesis dissertation
0.00,0.00,thespesia genus_thespesia
0.00,0.00,thespesia_populnea seaside_mahoe portia_tree bendy_tree
0.13,0.00,thespian
0.00,0.00,thespian role_player player histrion actor
0.00,0.00,thespis
0.00,0.00,thessalian
0.00,0.00,thessalonian
0.00,0.00,thessaloniki thessalonica salonika salonica
0.00,0.00,thessaly thessalia
0.00,0.00,theta
0.00,0.00,theta_wave theta_rhythm
0.00,0.00,thetis
0.50,0.00,theurgy
0.00,0.00,thevetia genus_thevetia
0.25,0.00,thiabendazole
0.13,0.00,thiamine_pyrophosphate cocarboxylase
0.00,0.00,thiazide
0.00,0.00,thiazine
0.00,0.00,thick
0.00,0.00,thick midst
0.00,0.50,thick0
0.00,0.00,thick slurred
0.00,0.00,thick dense
0.13,0.25,thick deep0
0.38,0.00,thick chummy buddy-buddy
0.00,0.00,thick_skin
0.00,0.00,thick-billed
0.00,0.25,thick-bodied
0.00,0.00,thick-branched
0.00,0.00,thicken inspissate
0.00,0.00,thickened
0.00,0.13,thickened calloused callous
0.00,0.25,thickening deepening
0.00,0.00,thickening thickener
0.25,0.00,thickening
0.00,0.00,thickening node knob
0.00,0.00,thickening inspissation
0.00,0.00,thicket copse coppice brushwood brush
0.25,0.50,thicket-forming
0.13,0.00,thick-footed_morel morchella_crassipes
0.38,0.00,thick-haired
0.00,0.00,thick-knee stone_curlew burhinus_oedicnemus
0.00,0.00,thick-lipped
0.00,0.25,thickly
0.13,0.00,thickly densely
0.00,0.00,thickly thick
0.00,0.00,thickly_settled populous
0.00,0.00,thickness
0.00,0.00,thickness heaviness
0.00,0.00,thickset thick stocky heavyset compact
0.13,0.00,thickset
0.00,0.63,thickspread
0.00,0.00,thick-stemmed
0.00,0.00,thief stealer
0.00,0.00,thielavia genus_thielavia
0.00,0.38,thielavia_basicola brown_root_rot_fungus
0.00,0.00,thieve snitch knock_off hook glom cop
0.00,0.00,thieving thievery theft stealing larceny
0.00,0.25,thievish thieving
0.00,0.00,thievishly
0.00,0.63,thievishness larcenous
0.00,0.00,thigh
0.00,0.00,thigh second_joint
0.50,0.00,thigh_boot hip_boot
0.00,0.00,thigh_pad
0.00,0.00,thighbone femur femoris
0.00,0.00,thill
0.00,0.00,thimble
0.00,0.00,thimbleberry rubus_odoratus purple-flowering_raspberry flowering_raspberry
